deal_id,file,published,date_source,topics,crosswalk_conf,enrich,warnings
mcf-reg-scholars-2022,2022-01-01-mcf-reg-scholars-2022-mastercard-foundation-scholars-program-digital-and.md,2022-01-01,source,capacity.training|finance.new,high,not attempted,
mcf-reg-citl-edtech-2020,2020-01-01-mcf-reg-citl-edtech-2020-centre-for-innovative-teaching-and-learning.md,2020-01-01,source,tech.innovate|finance.new,review,not attempted,crosswalk confidence=review
eand-reg-west-africa-cable-2021,2021-01-01-eand-reg-west-africa-cable-2021-maroc-telecom-west-africa-submarine-fibre.md,2021-01-01,source,infra.connect|finance.new,high,not attempted,
enabel-reg-wehubit1-2018,2018-01-01-enabel-reg-wehubit1-2018-d4d-programme-wehubit-10-digital-social.md,2018-01-01,source,dpi.mis|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
enabel-reg-wehubit2-2023,2023-01-01-enabel-reg-wehubit2-2023-wehubit-20-scaling-digital-social-innovation.md,2023-01-01,source,dpi.mis|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
enabel-reg-datagov-africa-2023,2023-01-01-enabel-reg-datagov-africa-2023-data-governance-in-africa-dga.md,2023-01-01,source,gov.policy|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
bpifrance-reg-partech-africa-ii-2024,2024-01-01-bpifrance-reg-partech-africa-ii-2024-partech-africa-ii-fund-lp-commitment.md,2024-01-01,source,tech.industry|finance.new,high,not attempted,
mubadala-reg-partech-africa-ii-2024,2024-01-01-mubadala-reg-partech-africa-ii-2024-partech-africa-ii-fund-lp-commitment.md,2024-01-01,source,tech.industry|finance.new,high,not attempted,
afdb-reg-008,2020-01-01-afdb-reg-008-multinational---artificial-intelligence-enabled-financial-complaints.md,2020-01-01,source,tech.ai|finance.new|dpi.pay,high,d-portal failed: empty response,recip_org blank in source -> single entity tag; recipient unspecified
afdb-reg-010,2021-01-01-afdb-reg-010-multinational---ict-cybersecurity-rd-fintech.md,2021-01-01,source,infra.cybersec|finance.new|dpi.pay,med,d-portal failed: empty response,recip_org blank in source -> single entity tag; recipient unspecified
proparco-reg-sunking-2022,2022-01-01-proparco-reg-sunking-2022-sun-king-greenlight-planet-green-bond.md,2022-01-01,source,dpi.mis|finance.new|dpi.pay,review,not attempted,crosswalk confidence=review
orange-reg-orange-money-ssa-2023,2023-01-01-orange-reg-orange-money-ssa-2023-orange-money-mobile-financial-services-rollout.md,2023-01-01,source,dpi.pay|finance.new,high,not attempted,
orange-reg-mea-capex-annual-2023,2023-01-01-orange-reg-mea-capex-annual-2023-orange-mea-annual-network-capex-programme.md,2023-01-01,source,infra.connect|finance.new,high,not attempted,
norfund-reg-wave-money-2022,2022-01-01-norfund-reg-wave-money-2022-wave-mobile-money-eur-90m-syndicated.md,2022-01-01,source,dpi.pay|finance.new,high,not attempted,
sifem-reg-caifi-2022,2022-01-01-sifem-reg-caifi-2022-cathay-africinvest-innovation-fund-i-sifem.md,2022-01-01,source,tech.industry|finance.new,high,not attempted,
sifem-reg-lendable-lmfcf-2022,2022-01-01-sifem-reg-lendable-lmfcf-2022-lendable-msme-fintech-credit-fund-sifem.md,2022-01-01,source,dpi.pay|finance.new,med,not attempted,
sifem-reg-cpdif-2022,2022-01-01-sifem-reg-cpdif-2022-convergence-partners-digital-infrastructure-fund-cpdif.md,2022-01-01,source,infra.connect|finance.new,high,not attempted,
orange-reg-sonatel-capex-2023,2023-01-01-orange-reg-sonatel-capex-2023-sonatel-group-annual-capex-2023.md,2023-01-01,source,infra.connect|finance.new,high,not attempted,
ifu-reg-symbiotics-bond-2022,2022-01-01-ifu-reg-symbiotics-bond-2022-symbiotics-africa-multi-currency-impact-bond-for.md,2022-01-01,source,dpi.pay|finance.new,med,not attempted,
google-reg-nonprofits-africa-2021,2021-01-01-google-reg-nonprofits-africa-2021-google-africa-nonprofit-support-40m-commitment.md,2021-01-01,source,include.access|finance.new,med,not attempted,
google-reg-kiva-sme-loans-2021,2021-01-01-google-reg-kiva-sme-loans-2021-google-kiva-low-interest-sme-loans-africa-10m.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
google-reg-africa-investment-fund-2021,2021-01-01-google-reg-africa-investment-fund-2021-google-africa-investment-fund-50m-equity.md,2021-01-01,source,tech.industry|finance.new,high,not attempted,
ifc-reg-017,2022-01-01-ifc-reg-017-partech-africa-fund-ii-ifc-lp.md,2022-01-01,source,tech.industry|finance.new,high,d-portal ok,
norrsken22-reg-smileid-2023,2023-01-01-norrsken22-reg-smileid-2023-norrsken22-co-leads-smile-id-series-b.md,2023-01-01,source,dpi.id|finance.new,high,not attempted,
mcfafricagrow-reg-tlcom2-2022,2022-01-01-mcfafricagrow-reg-tlcom2-2022-africagrow-lp-commitment-to-tlcom-tide.md,2022-01-01,source,tech.industry|finance.new|dpi.pay,high,not attempted,
google-reg-cassava-equity-2024,2024-01-01-google-reg-cassava-equity-2024-google-equity-investment-in-cassava-technologies.md,2024-01-01,source,infra.store|finance.new,high,not attempted,
orange-reg-ventures-africa-fund-2020,2020-01-01-orange-reg-ventures-africa-fund-2020-orange-ventures-africa---50m-early-stage.md,2020-01-01,source,tech.industry|finance.new|dpi.pay,high,not attempted,
ifc-reg-015,2022-01-01-ifc-reg-015-wave-mobile-money-ifc-debt-facility.md,2022-01-01,source,dpi.pay|finance.new,high,d-portal ok,
africa50-reg-east2west-fibre-2023,2023-01-01-africa50-reg-east2west-fibre-2023-project-east2west-pan-african-terrestrial-fibre-optic.md,2023-01-01,source,infra.connect|finance.new,none,not attempted,"slug inferred from ""fibre"""
africa50-reg-paix-data-centers-2022,2022-01-01-africa50-reg-paix-data-centers-2022-paix-data-centers-series-b-equity.md,2022-01-01,source,infra.store|finance.new,none,not attempted,"slug inferred from the source text: ""carrier-neutral colocation data centre platform"""
afc-reg-tech-funds-2026,2026-01-01-afc-reg-tech-funds-2026-afc-africa-focused-technology-fund-managers-commitment.md,2026-01-01,source,dpi.pay|finance.new,none,not attempted,"slug inferred from ""fintech"""
mcfafricagrow-reg-caif-2020,2020-01-01-mcfafricagrow-reg-caif-2020-africagrow-lp-commitment-to-cathay-africinvest.md,2020-01-01,source,tech.industry|finance.new,high,not attempted,
deg-reg-tide-africa-ii-tlcom-2023,2023-01-01-deg-reg-tide-africa-ii-tlcom-2023-deg-investment-in-tide-africa-ii.md,2023-01-01,source,tech.industry|finance.new,high,not attempted,
africinvest-reg-mfsafrica-2021,2021-01-01-africinvest-reg-mfsafrica-2021-africinvest-five-co-leads-100m-series-c.md,2021-01-01,source,dpi.pay|finance.new,high,not attempted,
unicef-reg-reimagine-edu-2021,2021-01-01-unicef-reg-reimagine-edu-2021-reimagine-education-airtel-africa-partnership-digital.md,2021-01-01,source,infra.connect|finance.new,high,not attempted,
findev-reg-lendable-fintech-fund-2026,2026-01-01-findev-reg-lendable-fintech-fund-2026-lendable-msme-fintech-credit-fund-ii.md,2026-01-01,source,dpi.pay|finance.new,med,not attempted,
axian-reg-bond-2022,2022-01-01-axian-reg-bond-2022-axian-telecom-usd-420-million-7375.md,2022-01-01,source,infra.connect|finance.new,none,not attempted,"slug inferred from ""telecom"""
axian-reg-bond-2025,2025-01-01-axian-reg-bond-2025-axian-telecom-usd-600-million-7250.md,2025-01-01,source,infra.connect|finance.new|dpi.pay,none,not attempted,"slug inferred from ""telecom"""
deg-reg-helios-towers-bond-2024,2024-01-01-deg-reg-helios-towers-bond-2024-deg-anchor-investment-in-helios-towers.md,2024-01-01,source,infra.connect|finance.new,high,not attempted,
bii-reg-012,2015-01-01-bii-reg-012-apis-growth-fund-i-lp-commitment.md,2015-01-01,source,dpi.pay|finance.new,med,d-portal ok,
bii-reg-005,2021-01-01-bii-reg-005-convergence-partners-digital-infrastructure-fund-lp.md,2021-01-01,source,infra.connect|finance.new,high,d-portal failed: empty response,
bii-reg-010,2022-01-01-bii-reg-010-norrsken22-fund-lp-commitment-african-tech.md,2022-01-01,source,tech.industry|finance.new,high,d-portal ok,
bii-reg-009,2018-01-01-bii-reg-009-novastar-ventures-africa-fund-ii-lp.md,2018-01-01,source,tech.industry|finance.new,high,d-portal ok,
bii-reg-006,2022-01-01-bii-reg-006-partech-africa-ii-lp-commitment-pan-african.md,2022-01-01,source,tech.industry|finance.new,high,d-portal ok,
bii-reg-007,2019-01-01-bii-reg-007-tlcom-tide-africa-fund-i-lp.md,2019-01-01,source,tech.industry|finance.new,high,d-portal ok,
bii-reg-004,2025-01-01-bii-reg-004-axian-telecom-holding-debt-investment-2025.md,2025-01-01,source,infra.connect|finance.new|dpi.pay,high,d-portal ok,
bii-reg-003,2022-01-01-bii-reg-003-axian-telecom-debt-investments-ssa-telecoms.md,2022-01-01,source,infra.connect|finance.new|dpi.pay,high,d-portal failed: empty response,
bii-reg-001,2018-01-01-bii-reg-001-liquid-intelligent-technologies-equity-investment-fibre.md,2018-01-01,source,infra.connect|finance.new,high,d-portal ok,
bii-reg-002,2020-01-01-bii-reg-002-liquid-intelligent-technologies-follow-on-equity-data.md,2020-01-01,source,infra.store|finance.new,high,d-portal ok,
bii-reg-011,2024-01-01-bii-reg-011-terrapay-debt-investment-cross-border-payments-africa.md,2024-01-01,source,dpi.pay|finance.new,high,d-portal ok,
bio-reg-africinvest-five-2017,2017-01-01-bio-reg-africinvest-five-2017-africinvest-financial-inclusion-vehicle-five-pan-african.md,2017-01-01,source,dpi.pay|finance.new,med,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
bio-reg-cathay-africinvest-2021,2021-01-01-bio-reg-cathay-africinvest-2021-cathay-africinvest-innovation-fund-pan-african-venture.md,2021-01-01,source,tech.industry|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
bio-reg-cpdif-2022,2022-01-01-bio-reg-cpdif-2022-convergence-partners-digital-infrastructure-fund-pe.md,2022-01-01,source,infra.connect|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
bio-reg-lendable-fintech-2022,2022-01-01-bio-reg-lendable-fintech-2022-lendable-msme-fintech-credit-fund-equity.md,2022-01-01,source,dpi.pay|finance.new,med,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
bio-reg-terrapay-2024,2024-01-01-bio-reg-terrapay-2024-terrapay-payment-services-digital-payments-infrastructure.md,2024-01-01,source,dpi.pay|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
bio-reg-tide-africa-2020,2020-01-01-bio-reg-tide-africa-2020-tide-africa-fund-tlcom-tech-venture.md,2020-01-01,source,tech.industry|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
mubadala-reg-bpifrance-africa-partnership-2021,2021-01-01-mubadala-reg-bpifrance-africa-partnership-2021-bpifrance-mubadala-africa-co-investment-partnership-mubadala-share.md,2021-01-01,source,tech.innovate|finance.mou,med,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
cassava-reg-nvidia-ai-factory-2024,2024-01-01-cassava-reg-nvidia-ai-factory-2024-cassava-technologies-nvidia-ai-factory-partnership.md,2024-01-01,source,tech.ai|finance.new,high,not attempted,
cassava-reg-nvidia-ai-factory-2025,2025-01-01-cassava-reg-nvidia-ai-factory-2025-cassava-technologies-nvidia-ai-factory-partnership.md,2025-01-01,source,tech.ai|finance.new,high,not attempted,
cassava-reg-nvidia-ai-factory-2026,2026-01-01-cassava-reg-nvidia-ai-factory-2026-cassava-technologies-nvidia-ai-factory-partnership.md,2026-01-01,source,tech.ai|finance.new,high,not attempted,
cassava-reg-nvidia-ai-factory-2027,2027-01-01-cassava-reg-nvidia-ai-factory-2027-cassava-technologies-nvidia-ai-factory-partnership.md,2027-01-01,source,tech.ai|finance.new,high,not attempted,
cassava-reg-equity-2024,2024-01-01-cassava-reg-equity-2024-cassava-technologies-usd-90-million-equity.md,2024-01-01,source,infra.store|finance.new,high,not attempted,
convergencepart-reg-42markets-2023,2023-01-01-convergencepart-reg-42markets-2023-cpdif-10m-growth-investment-in-42markets.md,2023-01-01,source,dpi.pay|finance.new,high,not attempted,
usaid-reg-digital-frontiers-ce-2017,2017-01-01-usaid-reg-digital-frontiers-ce-2017-digital-frontiers---usaid-center-for.md,2017-01-01,source,dpi.pay|finance.new,review,d-portal ok,"slug inferred from ""fintech""; crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified"
deg-reg-helios-towers-bond-2020,2020-01-01-deg-reg-helios-towers-bond-2020-deg-anchor-investment-in-helios-towers.md,2020-01-01,source,infra.connect|finance.new,high,not attempted,
deg-reg-liquid-intelligent-technologies-bond-2021,2021-01-01-deg-reg-liquid-intelligent-technologies-bond-2021-deg-anchor-investment-in-liquid-telecommunications.md,2021-01-01,source,infra.connect|finance.new,high,not attempted,
cassava-reg-liquid-bond-2021,2021-01-01-cassava-reg-liquid-bond-2021-liquid-intelligent-technologies-usd-620-million.md,2021-01-01,source,infra.connect|finance.new,high,not attempted,
deg-reg-axian-telecom-bond-2022,2022-01-01-deg-reg-axian-telecom-bond-2022-deg-anchor-investment-in-axian-telecom.md,2022-01-01,source,infra.connect|finance.new,high,not attempted,
deg-reg-ipt-powertech-telecom-energy-2019,2019-01-01-deg-reg-ipt-powertech-telecom-energy-2019-deg-loan-to-ipt-powertech-for.md,2019-01-01,source,infra.connect|finance.new,high,not attempted,
deg-reg-copia-global-equity-2022,2022-01-01-deg-reg-copia-global-equity-2022-deg-equity-investment-in-copia-global.md,2022-01-01,source,dpi.pay|finance.new,med,not attempted,"slug inferred from ""fintech"""
deg-reg-partech-africa-fund-ii-2023,2023-01-01-deg-reg-partech-africa-fund-ii-2023-deg-investment-in-partech-africa-fund.md,2023-01-01,source,tech.industry|finance.new,high,not attempted,
dfat-reg-digital-earth-africa-ii-2019,2019-01-01-dfat-reg-digital-earth-africa-ii-2019-digital-earth-africa-phase-ii.md,2019-01-01,source,data.satellite|finance.new,high,d-portal ok,
dfc-reg-cassava-technologies-2024,2024-01-01-dfc-reg-cassava-technologies-2024-cassava-technologies-dfc-50m-strategic-equity.md,2024-01-01,source,infra.store|finance.new,high,not attempted,
dfc-reg-africa-data-centres-2020,2020-01-01-dfc-reg-africa-data-centres-2020-africa-data-centres-dfc-300m-data.md,2020-01-01,source,infra.store|finance.new,high,d-portal failed: empty response,
dfc-reg-norrsken22-fund-2022,2022-01-01-dfc-reg-norrsken22-fund-2022-norrsken22-africa-tech-growth-fund-dfc.md,2022-01-01,source,tech.industry|finance.new|dpi.pay,high,not attempted,
dfc-reg-janngo-capital-2023,2023-01-01-dfc-reg-janngo-capital-2023-janngo-capital-startup-fund-dfc-10m.md,2023-01-01,source,tech.industry|finance.new,high,not attempted,
opic-reg-africell-2018,2018-01-01-opic-reg-africell-2018-africell-holding-opic-100m-telecom-expansion.md,2018-01-01,source,infra.connect|finance.new,high,not attempted,
dfc-reg-lendable-fintech-fund-2021,2021-01-01-dfc-reg-lendable-fintech-fund-2021-lendable-msme-fintech-credit-fund-dfc.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
dfc-reg-convergence-partners-dif-2021,2021-01-01-dfc-reg-convergence-partners-dif-2021-convergence-partners-digital-infrastructure-fund-dfc.md,2021-01-01,source,infra.connect|finance.new,high,not attempted,
dfc-reg-aiif4-2023,2023-01-01-dfc-reg-aiif4-2023-african-infrastructure-investment-fund-4-dfc.md,2023-01-01,source,infra.connect|finance.new,high,not attempted,
opic-reg-ecp-africa-fund-iv-2018,2018-01-01-opic-reg-ecp-africa-fund-iv-2018-ecp-africa-fund-iv-opic-direct.md,2018-01-01,source,infra.connect|finance.new,high,not attempted,
